// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\obj\Release\net8.0/" /p:OutDir="C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\bin\Release\net8.0/" /p:OutputPath="C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\bin\Release\net8.0/" in C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e
// command took 3.37 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\obj\Release\net8.0/" /p:OutDir="C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\bin\Release\net8.0/" /p:OutputPath="C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\bin\Release\net8.0/" --output "C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\bin\Release\net8.0/" in C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e
// command took 12.82 sec and exited with 0
// ***** Done, took 00:00:16 (16.36 sec)   *****
// Found 5 benchmarks:
//   BenchmarkMethods.UsedBenchmark: DefaultJob
//   BenchmarkMethods.LocalDictionariesBenchmark: DefaultJob
//   BenchmarkMethods.WithNoCachingBenchmark: DefaultJob
//   BenchmarkMethods.WithTryAdd: DefaultJob
//   BenchmarkMethods.WithCachingBenchmark: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual  42: 131072 op, 509025400.00 ns, 3.8836 us/op
WorkloadActual  43: 131072 op, 546174800.00 ns, 4.1670 us/op
WorkloadActual  44: 131072 op, 550421000.00 ns, 4.1994 us/op
WorkloadActual  45: 131072 op, 540089800.00 ns, 4.1206 us/op
WorkloadActual  46: 131072 op, 547517100.00 ns, 4.1772 us/op
WorkloadActual  47: 131072 op, 548149100.00 ns, 4.1820 us/op
WorkloadActual  48: 131072 op, 539837600.00 ns, 4.1186 us/op
WorkloadActual  49: 131072 op, 548246200.00 ns, 4.1828 us/op
WorkloadActual  50: 131072 op, 523162200.00 ns, 3.9914 us/op
WorkloadActual  51: 131072 op, 522248100.00 ns, 3.9844 us/op
WorkloadActual  52: 131072 op, 563347900.00 ns, 4.2980 us/op
WorkloadActual  53: 131072 op, 551510700.00 ns, 4.2077 us/op
WorkloadActual  54: 131072 op, 565240100.00 ns, 4.3124 us/op
WorkloadActual  55: 131072 op, 542055100.00 ns, 4.1356 us/op
WorkloadActual  56: 131072 op, 515630100.00 ns, 3.9339 us/op
WorkloadActual  57: 131072 op, 540767500.00 ns, 4.1257 us/op
WorkloadActual  58: 131072 op, 515275600.00 ns, 3.9312 us/op
WorkloadActual  59: 131072 op, 539869700.00 ns, 4.1189 us/op
WorkloadActual  60: 131072 op, 516093200.00 ns, 3.9375 us/op
WorkloadActual  61: 131072 op, 520970800.00 ns, 3.9747 us/op
WorkloadActual  62: 131072 op, 578246000.00 ns, 4.4117 us/op
WorkloadActual  63: 131072 op, 563524600.00 ns, 4.2994 us/op
WorkloadActual  64: 131072 op, 544500200.00 ns, 4.1542 us/op

// AfterActualRun
WorkloadResult   1: 131072 op, 543532500.00 ns, 4.1468 us/op
WorkloadResult   2: 131072 op, 529166900.00 ns, 4.0372 us/op
WorkloadResult   3: 131072 op, 527313600.00 ns, 4.0231 us/op
WorkloadResult   4: 131072 op, 539613700.00 ns, 4.1169 us/op
WorkloadResult   5: 131072 op, 539286800.00 ns, 4.1144 us/op
WorkloadResult   6: 131072 op, 566272600.00 ns, 4.3203 us/op
WorkloadResult   7: 131072 op, 551428100.00 ns, 4.2071 us/op
WorkloadResult   8: 131072 op, 615175500.00 ns, 4.6934 us/op
WorkloadResult   9: 131072 op, 574964000.00 ns, 4.3866 us/op
WorkloadResult  10: 131072 op, 534526200.00 ns, 4.0781 us/op
WorkloadResult  11: 131072 op, 525090100.00 ns, 4.0061 us/op
WorkloadResult  12: 131072 op, 547980500.00 ns, 4.1808 us/op
WorkloadResult  13: 131072 op, 510444500.00 ns, 3.8944 us/op
WorkloadResult  14: 131072 op, 547318300.00 ns, 4.1757 us/op
WorkloadResult  15: 131072 op, 507475900.00 ns, 3.8717 us/op
WorkloadResult  16: 131072 op, 544395100.00 ns, 4.1534 us/op
WorkloadResult  17: 131072 op, 525884000.00 ns, 4.0122 us/op
WorkloadResult  18: 131072 op, 539749500.00 ns, 4.1180 us/op
WorkloadResult  19: 131072 op, 532306600.00 ns, 4.0612 us/op
WorkloadResult  20: 131072 op, 518005700.00 ns, 3.9521 us/op
WorkloadResult  21: 131072 op, 556603800.00 ns, 4.2465 us/op
WorkloadResult  22: 131072 op, 514561300.00 ns, 3.9258 us/op
WorkloadResult  23: 131072 op, 569117700.00 ns, 4.3420 us/op
WorkloadResult  24: 131072 op, 535305900.00 ns, 4.0841 us/op
WorkloadResult  25: 131072 op, 567615400.00 ns, 4.3306 us/op
WorkloadResult  26: 131072 op, 609927300.00 ns, 4.6534 us/op
WorkloadResult  27: 131072 op, 598241200.00 ns, 4.5642 us/op
WorkloadResult  28: 131072 op, 578048200.00 ns, 4.4102 us/op
WorkloadResult  29: 131072 op, 570043800.00 ns, 4.3491 us/op
WorkloadResult  30: 131072 op, 554153000.00 ns, 4.2279 us/op
WorkloadResult  31: 131072 op, 523386700.00 ns, 3.9931 us/op
WorkloadResult  32: 131072 op, 587360000.00 ns, 4.4812 us/op
WorkloadResult  33: 131072 op, 594170700.00 ns, 4.5332 us/op
WorkloadResult  34: 131072 op, 556236800.00 ns, 4.2438 us/op
WorkloadResult  35: 131072 op, 596703000.00 ns, 4.5525 us/op
WorkloadResult  36: 131072 op, 568593000.00 ns, 4.3380 us/op
WorkloadResult  37: 131072 op, 571396300.00 ns, 4.3594 us/op
WorkloadResult  38: 131072 op, 566293900.00 ns, 4.3205 us/op
WorkloadResult  39: 131072 op, 537270700.00 ns, 4.0991 us/op
WorkloadResult  40: 131072 op, 570591400.00 ns, 4.3533 us/op
WorkloadResult  41: 131072 op, 508643100.00 ns, 3.8806 us/op
WorkloadResult  42: 131072 op, 545792500.00 ns, 4.1641 us/op
WorkloadResult  43: 131072 op, 550038700.00 ns, 4.1965 us/op
WorkloadResult  44: 131072 op, 539707500.00 ns, 4.1176 us/op
WorkloadResult  45: 131072 op, 547134800.00 ns, 4.1743 us/op
WorkloadResult  46: 131072 op, 547766800.00 ns, 4.1791 us/op
WorkloadResult  47: 131072 op, 539455300.00 ns, 4.1157 us/op
WorkloadResult  48: 131072 op, 547863900.00 ns, 4.1799 us/op
WorkloadResult  49: 131072 op, 522779900.00 ns, 3.9885 us/op
WorkloadResult  50: 131072 op, 521865800.00 ns, 3.9815 us/op
WorkloadResult  51: 131072 op, 562965600.00 ns, 4.2951 us/op
WorkloadResult  52: 131072 op, 551128400.00 ns, 4.2048 us/op
WorkloadResult  53: 131072 op, 564857800.00 ns, 4.3095 us/op
WorkloadResult  54: 131072 op, 541672800.00 ns, 4.1326 us/op
WorkloadResult  55: 131072 op, 515247800.00 ns, 3.9310 us/op
WorkloadResult  56: 131072 op, 540385200.00 ns, 4.1228 us/op
WorkloadResult  57: 131072 op, 514893300.00 ns, 3.9283 us/op
WorkloadResult  58: 131072 op, 539487400.00 ns, 4.1160 us/op
WorkloadResult  59: 131072 op, 515710900.00 ns, 3.9346 us/op
WorkloadResult  60: 131072 op, 520588500.00 ns, 3.9718 us/op
WorkloadResult  61: 131072 op, 577863700.00 ns, 4.4088 us/op
WorkloadResult  62: 131072 op, 563142300.00 ns, 4.2964 us/op
WorkloadResult  63: 131072 op, 544117900.00 ns, 4.1513 us/op

// AfterAll
// Benchmark Process 7844 has exited with code 0.

Mean = 4.186 μs, StdErr = 0.024 μs (0.58%), N = 63, StdDev = 0.192 μs
Min = 3.872 μs, Q1 = 4.049 μs, Median = 4.164 μs, Q3 = 4.320 μs, Max = 4.693 μs
IQR = 0.271 μs, LowerFence = 3.642 μs, UpperFence = 4.727 μs
ConfidenceInterval = [4.103 μs; 4.270 μs] (CI 99.9%), Margin = 0.084 μs (2.00% of Mean)
Skewness = 0.54, Kurtosis = 2.81, MValue = 2

// ** Remained 3 (60.0%) benchmark(s) to run. Estimated finish 2024-08-16 11:24 (0h 2m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: BenchmarkMethods.WithNoCachingBenchmark: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 400dda84-5cf1-42bf-bf9d-577e5e578d1e.dll --anonymousPipes 1280 1488 --benchmarkName BenchmarkTests.BenchmarkMethods.WithNoCachingBenchmark --job Default --benchmarkId 2 in C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\bin\Release\net8.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 8.0.5 (8.0.524.21615), X64 RyuJIT AVX-512F+CD+BW+DQ+VL+VBMI
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX-512F+CD+BW+DQ+VL+VBMI,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 335100.00 ns, 335.1000 us/op
WorkloadJitting  1: 1 op, 24201000.00 ns, 24.2010 ms/op

OverheadJitting  2: 16 op, 849700.00 ns, 53.1063 us/op
WorkloadJitting  2: 16 op, 1270000.00 ns, 79.3750 us/op

WorkloadPilot    1: 16 op, 700100.00 ns, 43.7563 us/op
WorkloadPilot    2: 32 op, 409000.00 ns, 12.7813 us/op
WorkloadPilot    3: 64 op, 1075400.00 ns, 16.8031 us/op
WorkloadPilot    4: 128 op, 1407500.00 ns, 10.9961 us/op
WorkloadPilot    5: 256 op, 3278500.00 ns, 12.8066 us/op
WorkloadPilot    6: 512 op, 5645500.00 ns, 11.0264 us/op
WorkloadPilot    7: 1024 op, 11446900.00 ns, 11.1786 us/op
WorkloadPilot    8: 2048 op, 19304600.00 ns, 9.4261 us/op
WorkloadPilot    9: 4096 op, 35170500.00 ns, 8.5865 us/op
WorkloadPilot   10: 8192 op, 68641000.00 ns, 8.3790 us/op
WorkloadPilot   11: 16384 op, 127144100.00 ns, 7.7603 us/op
WorkloadPilot   12: 32768 op, 286971400.00 ns, 8.7577 us/op
WorkloadPilot   13: 65536 op, 289791700.00 ns, 4.4219 us/op
WorkloadPilot   14: 131072 op, 496580700.00 ns, 3.7886 us/op
WorkloadPilot   15: 262144 op, 971306000.00 ns, 3.7052 us/op

OverheadWarmup   1: 262144 op, 775100.00 ns, 2.9568 ns/op
OverheadWarmup   2: 262144 op, 942900.00 ns, 3.5969 ns/op
OverheadWarmup   3: 262144 op, 811700.00 ns, 3.0964 ns/op
OverheadWarmup   4: 262144 op, 787900.00 ns, 3.0056 ns/op
OverheadWarmup   5: 262144 op, 760800.00 ns, 2.9022 ns/op
OverheadWarmup   6: 262144 op, 769000.00 ns, 2.9335 ns/op
OverheadWarmup   7: 262144 op, 760000.00 ns, 2.8992 ns/op

OverheadActual   1: 262144 op, 757500.00 ns, 2.8896 ns/op
OverheadActual   2: 262144 op, 757100.00 ns, 2.8881 ns/op
OverheadActual   3: 262144 op, 758800.00 ns, 2.8946 ns/op
OverheadActual   4: 262144 op, 785800.00 ns, 2.9976 ns/op
OverheadActual   5: 262144 op, 757100.00 ns, 2.8881 ns/op
OverheadActual   6: 262144 op, 781100.00 ns, 2.9797 ns/op
OverheadActual   7: 262144 op, 790300.00 ns, 3.0148 ns/op
OverheadActual   8: 262144 op, 763200.00 ns, 2.9114 ns/op
OverheadActual   9: 262144 op, 757000.00 ns, 2.8877 ns/op
OverheadActual  10: 262144 op, 756900.00 ns, 2.8873 ns/op
OverheadActual  11: 262144 op, 755400.00 ns, 2.8816 ns/op
OverheadActual  12: 262144 op, 829300.00 ns, 3.1635 ns/op
OverheadActual  13: 262144 op, 931700.00 ns, 3.5542 ns/op
OverheadActual  14: 262144 op, 757600.00 ns, 2.8900 ns/op
OverheadActual  15: 262144 op, 800400.00 ns, 3.0533 ns/op

WorkloadWarmup   1: 262144 op, 992799800.00 ns, 3.7872 us/op
WorkloadWarmup   2: 262144 op, 963452300.00 ns, 3.6753 us/op
WorkloadWarmup   3: 262144 op, 954189600.00 ns, 3.6399 us/op
WorkloadWarmup   4: 262144 op, 958367600.00 ns, 3.6559 us/op
WorkloadWarmup   5: 262144 op, 969608400.00 ns, 3.6988 us/op
WorkloadWarmup   6: 262144 op, 1071006600.00 ns, 4.0856 us/op
WorkloadWarmup   7: 262144 op, 1170951600.00 ns, 4.4668 us/op
WorkloadWarmup   8: 262144 op, 1088356800.00 ns, 4.1518 us/op
WorkloadWarmup   9: 262144 op, 1151215400.00 ns, 4.3915 us/op
WorkloadWarmup  10: 262144 op, 969113700.00 ns, 3.6969 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 988301800.00 ns, 3.7701 us/op
WorkloadActual   2: 262144 op, 1009038000.00 ns, 3.8492 us/op
WorkloadActual   3: 262144 op, 978300500.00 ns, 3.7319 us/op
WorkloadActual   4: 262144 op, 947474700.00 ns, 3.6143 us/op
WorkloadActual   5: 262144 op, 924515800.00 ns, 3.5267 us/op
WorkloadActual   6: 262144 op, 993138800.00 ns, 3.7885 us/op
WorkloadActual   7: 262144 op, 970435200.00 ns, 3.7019 us/op
WorkloadActual   8: 262144 op, 990653100.00 ns, 3.7790 us/op
WorkloadActual   9: 262144 op, 1004035000.00 ns, 3.8301 us/op
WorkloadActual  10: 262144 op, 926895300.00 ns, 3.5358 us/op
WorkloadActual  11: 262144 op, 1010018200.00 ns, 3.8529 us/op
WorkloadActual  12: 262144 op, 987027100.00 ns, 3.7652 us/op
WorkloadActual  13: 262144 op, 944672600.00 ns, 3.6036 us/op
WorkloadActual  14: 262144 op, 971828500.00 ns, 3.7072 us/op
WorkloadActual  15: 262144 op, 927079700.00 ns, 3.5365 us/op
WorkloadActual  16: 262144 op, 1016349200.00 ns, 3.8771 us/op
WorkloadActual  17: 262144 op, 1025231100.00 ns, 3.9109 us/op
WorkloadActual  18: 262144 op, 982119600.00 ns, 3.7465 us/op
WorkloadActual  19: 262144 op, 1010049500.00 ns, 3.8530 us/op
WorkloadActual  20: 262144 op, 995481400.00 ns, 3.7975 us/op
WorkloadActual  21: 262144 op, 1005014100.00 ns, 3.8338 us/op
WorkloadActual  22: 262144 op, 998248700.00 ns, 3.8080 us/op
WorkloadActual  23: 262144 op, 981236300.00 ns, 3.7431 us/op
WorkloadActual  24: 262144 op, 972178700.00 ns, 3.7086 us/op
WorkloadActual  25: 262144 op, 926685400.00 ns, 3.5350 us/op
WorkloadActual  26: 262144 op, 1035973700.00 ns, 3.9519 us/op
WorkloadActual  27: 262144 op, 991279300.00 ns, 3.7814 us/op
WorkloadActual  28: 262144 op, 1000534700.00 ns, 3.8167 us/op
WorkloadActual  29: 262144 op, 966636200.00 ns, 3.6874 us/op
WorkloadActual  30: 262144 op, 939843500.00 ns, 3.5852 us/op
WorkloadActual  31: 262144 op, 1000251300.00 ns, 3.8157 us/op
WorkloadActual  32: 262144 op, 1017171700.00 ns, 3.8802 us/op
WorkloadActual  33: 262144 op, 1002579400.00 ns, 3.8245 us/op

// AfterActualRun
WorkloadResult   1: 262144 op, 987543000.00 ns, 3.7672 us/op
WorkloadResult   2: 262144 op, 1008279200.00 ns, 3.8463 us/op
WorkloadResult   3: 262144 op, 977541700.00 ns, 3.7290 us/op
WorkloadResult   4: 262144 op, 946715900.00 ns, 3.6114 us/op
WorkloadResult   5: 262144 op, 923757000.00 ns, 3.5239 us/op
WorkloadResult   6: 262144 op, 992380000.00 ns, 3.7856 us/op
WorkloadResult   7: 262144 op, 969676400.00 ns, 3.6990 us/op
WorkloadResult   8: 262144 op, 989894300.00 ns, 3.7761 us/op
WorkloadResult   9: 262144 op, 1003276200.00 ns, 3.8272 us/op
WorkloadResult  10: 262144 op, 926136500.00 ns, 3.5329 us/op
WorkloadResult  11: 262144 op, 1009259400.00 ns, 3.8500 us/op
WorkloadResult  12: 262144 op, 986268300.00 ns, 3.7623 us/op
WorkloadResult  13: 262144 op, 943913800.00 ns, 3.6007 us/op
WorkloadResult  14: 262144 op, 971069700.00 ns, 3.7043 us/op
WorkloadResult  15: 262144 op, 926320900.00 ns, 3.5336 us/op
WorkloadResult  16: 262144 op, 1015590400.00 ns, 3.8742 us/op
WorkloadResult  17: 262144 op, 1024472300.00 ns, 3.9081 us/op
WorkloadResult  18: 262144 op, 981360800.00 ns, 3.7436 us/op
WorkloadResult  19: 262144 op, 1009290700.00 ns, 3.8501 us/op
WorkloadResult  20: 262144 op, 994722600.00 ns, 3.7946 us/op
WorkloadResult  21: 262144 op, 1004255300.00 ns, 3.8309 us/op
WorkloadResult  22: 262144 op, 997489900.00 ns, 3.8051 us/op
WorkloadResult  23: 262144 op, 980477500.00 ns, 3.7402 us/op
WorkloadResult  24: 262144 op, 971419900.00 ns, 3.7057 us/op
WorkloadResult  25: 262144 op, 925926600.00 ns, 3.5321 us/op
WorkloadResult  26: 262144 op, 1035214900.00 ns, 3.9490 us/op
WorkloadResult  27: 262144 op, 990520500.00 ns, 3.7785 us/op
WorkloadResult  28: 262144 op, 999775900.00 ns, 3.8138 us/op
WorkloadResult  29: 262144 op, 965877400.00 ns, 3.6845 us/op
WorkloadResult  30: 262144 op, 939084700.00 ns, 3.5823 us/op
WorkloadResult  31: 262144 op, 999492500.00 ns, 3.8128 us/op
WorkloadResult  32: 262144 op, 1016412900.00 ns, 3.8773 us/op
WorkloadResult  33: 262144 op, 1001820600.00 ns, 3.8216 us/op

// AfterAll
// Benchmark Process 6668 has exited with code 0.

Mean = 3.747 μs, StdErr = 0.020 μs (0.54%), N = 33, StdDev = 0.116 μs
Min = 3.524 μs, Q1 = 3.699 μs, Median = 3.776 μs, Q3 = 3.827 μs, Max = 3.949 μs
IQR = 0.128 μs, LowerFence = 3.507 μs, UpperFence = 4.019 μs
ConfidenceInterval = [3.674 μs; 3.820 μs] (CI 99.9%), Margin = 0.073 μs (1.96% of Mean)
Skewness = -0.56, Kurtosis = 2.28, MValue = 2

// ** Remained 2 (40.0%) benchmark(s) to run. Estimated finish 2024-08-16 11:24 (0h 1m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: BenchmarkMethods.WithTryAdd: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 400dda84-5cf1-42bf-bf9d-577e5e578d1e.dll --anonymousPipes 1352 860 --benchmarkName BenchmarkTests.BenchmarkMethods.WithTryAdd --job Default --benchmarkId 3 in C:\Repos\BroadridgeTest\Broadridge\BenchmarkTests\bin\Release\net8.0\400dda84-5cf1-42bf-bf9d-577e5e578d1e\bin\Release\net8.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 8.0.5 (8.0.524.21615), X64 RyuJIT AVX-512F+CD+BW+DQ+VL+VBMI
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX-512F+CD+BW+DQ+VL+VBMI,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 934100.00 ns, 934.1000 us/op
WorkloadJitting  1: 1 op, 13662900.00 ns, 13.6629 ms/op

OverheadJitting  2: 16 op, 402600.00 ns, 25.1625 us/op
WorkloadJitting  2: 16 op, 1196300.00 ns, 74.7688 us/op

WorkloadPilot    1: 16 op, 217500.00 ns, 13.5938 us/op
WorkloadPilot    2: 32 op, 276500.00 ns, 8.6406 us/op
WorkloadPilot    3: 64 op, 554100.00 ns, 8.6578 us/op
WorkloadPilot    4: 128 op, 1499600.00 ns, 11.7156 us/op
WorkloadPilot    5: 256 op, 1708800.00 ns, 6.6750 us/op
WorkloadPilot    6: 512 op, 4808600.00 ns, 9.3918 us/op
WorkloadPilot    7: 1024 op, 9917000.00 ns, 9.6846 us/op
WorkloadPilot    8: 2048 op, 21352600.00 ns, 10.4261 us/op
WorkloadPilot    9: 4096 op, 26285000.00 ns, 6.4172 us/op
WorkloadPilot   10: 8192 op, 64870400.00 ns, 7.9188 us/op
WorkloadPilot   11: 16384 op, 121174900.00 ns, 7.3959 us/op
WorkloadPilot   12: 32768 op, 230300400.00 ns, 7.0282 us/op
WorkloadPilot   13: 65536 op, 359529800.00 ns, 5.4860 us/op
WorkloadPilot   14: 131072 op, 408118900.00 ns, 3.1137 us/op
WorkloadPilot   15: 262144 op, 752106800.00 ns, 2.8691 us/op

OverheadWarmup   1: 262144 op, 765300.00 ns, 2.9194 ns/op
OverheadWarmup   2: 262144 op, 754400.00 ns, 2.8778 ns/op
OverheadWarmup   3: 262144 op, 798700.00 ns, 3.0468 ns/op
OverheadWarmup   4: 262144 op, 775700.00 ns, 2.9591 ns/op
OverheadWarmup   5: 262144 op, 757700.00 ns, 2.8904 ns/op
OverheadWarmup   6: 262144 op, 760400.00 ns, 2.9007 ns/op
OverheadWarmup   7: 262144 op, 912600.00 ns, 3.4813 ns/op
OverheadWarmup   8: 262144 op, 789600.00 ns, 3.0121 ns/op

OverheadActual   1: 262144 op, 757700.00 ns, 2.8904 ns/op
OverheadActual   2: 262144 op, 778600.00 ns, 2.9701 ns/op
OverheadActual   3: 262144 op, 777900.00 ns, 2.9675 ns/op
OverheadActual   4: 262144 op, 763800.00 ns, 2.9137 ns/op
OverheadActual   5: 262144 op, 761000.00 ns, 2.9030 ns/op
OverheadActual   6: 262144 op, 866200.00 ns, 3.3043 ns/op
OverheadActual   7: 262144 op, 786600.00 ns, 3.0006 ns/op
OverheadActual   8: 262144 op, 753500.00 ns, 2.8744 ns/op
OverheadActual   9: 262144 op, 756500.00 ns, 2.8858 ns/op
OverheadActual  10: 262144 op, 786300.00 ns, 2.9995 ns/op
OverheadActual  11: 262144 op, 770700.00 ns, 2.9400 ns/op
OverheadActual  12: 262144 op, 795800.00 ns, 3.0357 ns/op
OverheadActual  13: 262144 op, 781900.00 ns, 2.9827 ns/op
OverheadActual  14: 262144 op, 753300.00 ns, 2.8736 ns/op
OverheadActual  15: 262144 op, 758200.00 ns, 2.8923 ns/op

WorkloadWarmup   1: 262144 op, 825022200.00 ns, 3.1472 us/op
WorkloadWarmup   2: 262144 op, 752286500.00 ns, 2.8697 us/op
WorkloadWarmup   3: 262144 op, 786343500.00 ns, 2.9997 us/op
WorkloadWarmup   4: 262144 op, 755474200.00 ns, 2.8819 us/op
WorkloadWarmup   5: 262144 op, 768460100.00 ns, 2.9314 us/op
WorkloadWarmup   6: 262144 op, 776022500.00 ns, 2.9603 us/op
WorkloadWarmup   7: 262144 op, 781010100.00 ns, 2.9793 us/op
WorkloadWarmup   8: 262144 op, 747148700.00 ns, 2.8501 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 759202200.00 ns, 2.8961 us/op
WorkloadActual   2: 262144 op, 736473100.00 ns, 2.8094 us/op
WorkloadActual   3: 262144 op, 752343300.00 ns, 2.8700 us/op
WorkloadActual   4: 262144 op, 740744400.00 ns, 2.8257 us/op
WorkloadActual   5: 262144 op, 732297000.00 ns, 2.7935 us/op
WorkloadActual   6: 262144 op, 766112200.00 ns, 2.9225 us/op
WorkloadActual   7: 262144 op, 768966200.00 ns, 2.9334 us/op
WorkloadActual   8: 262144 op, 771740100.00 ns, 2.9440 us/op
WorkloadActual   9: 262144 op, 829789500.00 ns, 3.1654 us/op
WorkloadActual  10: 262144 op, 841419400.00 ns, 3.2098 us/op
WorkloadActual  11: 262144 op, 778141900.00 ns, 2.9684 us/op
WorkloadActual  12: 262144 op, 747690800.00 ns, 2.8522 us/op
WorkloadActual  13: 262144 op, 799616000.00 ns, 3.0503 us/op
WorkloadActual  14: 262144 op, 744540000.00 ns, 2.8402 us/op
WorkloadActual  15: 262144 op, 755033500.00 ns, 2.8802 us/op
WorkloadActual  16: 262144 op, 741707100.00 ns, 2.8294 us/op
WorkloadActual  17: 262144 op, 733366000.00 ns, 2.7976 us/op
WorkloadActual  18: 262144 op, 805837200.00 ns, 3.0740 us/op
WorkloadActual  19: 262144 op, 739371900.00 ns, 2.8205 us/op
WorkloadActual  20: 262144 op, 761393600.00 ns, 2.9045 us/op
WorkloadActual  21: 262144 op, 750463600.00 ns, 2.8628 us/op
WorkloadActual  22: 262144 op, 1052577600.00 ns, 4.0153 us/op
WorkloadActual  23: 262144 op, 793521800.00 ns, 3.0270 us/op
WorkloadActual  24: 262144 op, 822077700.00 ns, 3.1360 us/op
WorkloadActual  25: 262144 op, 891446400.00 ns, 3.4006 us/op
WorkloadActual  26: 262144 op, 799477400.00 ns, 3.0498 us/op
WorkloadActual  27: 262144 op, 752338700.00 ns, 2.8699 us/op
WorkloadActual  28: 262144 op, 722471200.00 ns, 2.7560 us/op
WorkloadActual  29: 262144 op, 759381100.00 ns, 2.8968 us/op
WorkloadActual  30: 262144 op, 750748100.00 ns, 2.8639 us/op
WorkloadActual  31: 262144 op, 754119100.00 ns, 2.8767 us/op
WorkloadActual  32: 262144 op, 956164400.00 ns, 3.6475 us/op
WorkloadActual  33: 262144 op, 969054800.00 ns, 3.6967 us/op
WorkloadActual  34: 262144 op, 736723500.00 ns, 2.8104 us/op
WorkloadActual  35: 262144 op, 968508700.00 ns, 3.6946 us/op
WorkloadActual  36: 262144 op, 984182800.00 ns, 3.7544 us/op
WorkloadActual  37: 262144 op, 899000200.00 ns, 3.4294 us/op
WorkloadActual  38: 262144 op, 848662700.00 ns, 3.2374 us/op
WorkloadActual  39: 262144 op, 785888800.00 ns, 2.9979 us/op
WorkloadActual  40: 262144 op, 1000663400.00 ns, 3.8172 us/op
WorkloadActual  41: 262144 op, 1057313500.00 ns, 4.0333 us/op
WorkloadActual  42: 262144 op, 965949600.00 ns, 3.6848 us/op
WorkloadActual  43: 262144 op, 981742800.00 ns, 3.7451 us/op
WorkloadActual  44: 262144 op, 773424900.00 ns, 2.9504 us/op
WorkloadActual  45: 262144 op, 778750000.00 ns, 2.9707 us/op
WorkloadActual  46: 262144 op, 737424700.00 ns, 2.8131 us/op
WorkloadActual  47: 262144 op, 764698900.00 ns, 2.9171 us/op
WorkloadActual  48: 262144 op, 844770400.00 ns, 3.2225 us/op
WorkloadActual  49: 262144 op, 821513500.00 ns, 3.1338 us/op
WorkloadActual  50: 262144 op, 745335300.00 ns, 2.8432 us/op
WorkloadActual  51: 262144 op, 819180500.00 ns, 3.1249 us/op
